X             Y             Z             A             B             C             Azimuth       Dip           M             K             Population    Number        Rugosity      Length        Height        Area          Set
61436.5044    9576.5522     922.3532      0.9247        -0.2809       0.2568        106.89        75.12         4.2043        0.3246         1640          1903         0.0149        0.4945        0.4781        0.2736        Set3
61436.8858    9542.1915     918.8057      -0.9446       0.1701        0.2808        280.21        73.69         4.7124        1.2118         5628          1951         0.0363        1.2094        1.5060        1.2960        Set3
61436.6246    9574.9542     926.6412      0.9259        -0.3396       0.1656        110.15        80.47         4.9749        0.0673         2038          1965         0.0085        0.5455        0.4445        0.3168        Set3
61436.9945    9576.8782     923.7537      -0.7251       0.4438        0.5266        301.47        58.23         5.7785        1.0870         2801          1979         0.0192        1.8898        0.6777        1.3248        Set3
61436.9185    9545.6044     920.2334      -0.8466       0.5210        0.1086        301.61        83.77         5.3746        0.5917         11174         1998         0.0203        0.8409        1.5976        1.0800        Set3
61436.6676    9575.0062     926.1775      0.8838        -0.4240       0.1978        115.63        78.59         4.9586        0.8041         966           2008         0.0108        0.5049        0.4306        0.2592        Set3
61436.7355    9578.6826     920.7776      -0.7543       0.3264        0.5697        293.40        55.27         4.6142        0.5165         112           2026         0.0098        0.3893        0.2138        0.1728        Set3
61436.9387    9545.0358     919.7887      0.8947        -0.3533       0.2732        111.55        74.14         4.8530        0.1415         2286          2037         0.0116        0.5941        0.6473        0.4032        Set3
61436.8891    9544.1817     919.5153      0.8724        -0.4379       0.2171        116.65        77.46         5.0270        0.9448         1085          2056         0.0072        0.4721        0.3222        0.2160        Set3
61436.9250    9544.3466     919.2756      -0.9496       0.3135        0.0056        288.27        89.68         4.2737        0.2225         856           2059         0.0088        0.2895        0.4117        0.1584        Set3
61436.9684    9575.1945     927.0155      -0.6555       0.4857        0.5783        306.53        54.67         5.5892        0.2909         87            2070         0.0058        0.3036        0.3428        0.1728        Set3
61437.3569    9538.5152     919.0157      -0.5729       0.6853        0.4496        320.10        63.28         6.5244        0.5961         1951          2079         0.0145        0.8085        1.5205        1.2384        Set3
61437.0250    9542.2670     920.3778      0.9602        -0.2760       0.0422        106.04        87.58         3.5488        0.8342         526           2081         0.0202        0.5707        0.3467        0.2160        Set3
61437.1890    9543.0878     920.9824      -0.8748       0.4272        0.2285        296.03        76.79         4.3179        0.5436         9403          2082         0.0387        0.9301        1.5930        1.6128        Set3
61437.1737    9535.7502     916.0834      -0.7969       0.4052        0.4481        296.95        63.38         5.6536        0.7294         204           2101         0.0062        0.4372        0.3511        0.1584        Set3
61437.0894    9542.5233     920.0878      0.9279        -0.3419       0.1489        110.23        81.44         3.9873        0.4813         470           2109         0.0128        0.3291        0.3844        0.1584        Set3
61437.3136    9543.9834     920.9399      -0.5765       0.8171        0.0023        324.80        89.87         6.1756        1.2165         995           2116         0.0125        0.4852        1.0064        0.4608        Set3
61437.1190    9544.1732     920.1827      -0.8613       0.2649        0.4336        287.10        64.30         4.1000        0.1772         815           2117         0.0112        0.2994        0.3465        0.1728        Set3
61437.4940    9545.2485     921.5396      -0.5646       0.6017        0.5649        316.83        55.60         5.1169        0.3104         7209          2121         0.0215        0.9850        1.4486        1.3824        Set3
61437.2984    9541.6358     920.5569      -0.6570       0.4830        0.5789        306.32        54.63         5.0531        0.3515         1237          2141         0.0089        0.3645        0.6391        0.2880        Set3
61437.2716    9576.0935     926.7203      -0.6578       0.6538        0.3738        314.82        68.05         4.3658        0.8392         194           2156         0.0097        0.3034        0.4010        0.1584        Set3
61437.6023    9544.0987     921.4488      -0.5912       0.7936        0.1434        323.32        81.75         5.7797        0.6473         1510          2214         0.0130        0.5190        1.2727        0.6624        Set3
61437.6218    9538.6090     919.1439      -0.6038       0.5956        0.5298        314.61        58.01         5.8484        0.3843         188           2231         0.0055        0.4339        0.3950        0.2160        Set3
61437.5725    9539.9088     919.7854      -0.8742       0.3364        0.3502        291.04        69.50         3.6602        0.2264         334           2234         0.0139        0.3160        0.4746        0.2016        Set3
61437.8356    9577.9368     924.7210      0.7350        -0.6098       0.2964        129.68        72.76         5.8052        1.8728         749           2247         0.0197        1.4662        0.2731        0.7488        Set3
61437.7663    9534.3538     917.1057      -0.8519       0.5058        0.1355        300.70        82.21         3.8968        0.2881         4440          2254         0.0430        1.4717        1.3491        1.8720        Set3
61437.7128    9540.8013     921.1878      -0.7749       0.4514        0.4424        300.22        63.75         3.0655        0.2668         1565          2265         0.0238        0.5870        0.6000        0.3888        Set3
61437.6534    9545.5629     922.1142      0.8696        -0.4192       0.2609        115.74        74.88         4.8492        1.8072         565           2272         0.0142        0.3975        0.5994        0.1728        Set3
61437.7498    9579.0866     923.3119      -0.8604       0.4617        0.2156        298.22        77.55         3.9025        0.1234         2346          2282         0.0271        0.9339        1.0416        0.9792        Set3
61437.7558    9536.9769     918.0258      -0.5799       0.8045        0.1284        324.22        82.62         5.0785        0.4759         106           2288         0.0077        0.3205        0.3783        0.1584        Set3
61437.8916    9578.3910     923.9142      -0.7533       0.3796        0.5371        296.75        57.51         4.6756        0.4190         215           2309         0.0122        0.6443        0.3389        0.2592        Set3
61437.9402    9536.8075     918.4694      -0.9098       0.3673        0.1932        291.98        78.86         5.8443        0.3653         650           2332         0.0068        0.3883        0.7220        0.2736        Set3
61437.9662    9579.1514     923.6834      -0.6487       0.3525        0.6745        298.52        47.58         6.4619        0.3885         116           2338         0.0054        0.4984        0.2629        0.2160        Set3
61438.2987    9535.4768     917.5327      -0.8768       0.4637        0.1276        297.87        82.67         4.3271        0.6226         1322          2351         0.0206        0.8032        1.0531        0.7488        Set3
61438.3088    9578.2691     924.4224      -0.8193       0.5715        0.0462        304.90        87.35         5.4559        0.6811         479           2353         0.0145        1.0955        0.3975        0.5040        Set3
61438.6611    9537.1994     920.8503      -0.7710       0.5683        0.2876        306.39        73.29         5.6157        1.1222         463           2385         0.0155        0.3552        1.1169        0.4752        Set3
61438.7514    9531.9435     915.6101      -0.8081       0.5341        0.2483        303.46        75.62         3.6539        0.6298         738           2390         0.0215        0.3907        0.7107        0.3888        Set3
61439.1114    9579.2592     924.5690      0.8247        -0.5620       0.0638        124.28        86.34         4.7518        1.4574         298           2407         0.0193        1.0511        0.4799        0.3888        Set3
61438.9767    9534.9885     919.6711      -0.5780       0.7599        0.2974        322.74        72.70         5.4285        0.5397         235           2410         0.0070        0.3398        0.4845        0.2160        Set3
61439.0006    9534.7938     919.7225      0.9455        -0.2665       0.1871        105.74        79.22         5.5371        0.2301         413           2418         0.0077        0.4457        0.6803        0.3168        Set3
61439.0876    9579.2917     925.1933      -0.8377       0.4800        0.2606        299.81        74.89         5.3123        0.2914         576           2427         0.0169        0.6650        0.9671        0.7056        Set3
61440.2442    9532.5138     919.0919      0.9055        -0.4242       0.0061        115.10        89.65         5.0393        0.1825         2703          2470         0.0211        1.3286        1.1058        1.1952        Set3
61440.1456    9532.8150     918.4964      -0.8163       0.2772        0.5067        288.76        59.56         5.5203        0.3171         242           2472         0.0055        0.3202        0.4004        0.1584        Set3
61440.3593    9533.0039     919.9300      0.9064        -0.4207       0.0396        114.90        87.73         6.0321        0.2934         735           2490         0.0080        0.7026        0.7533        0.5184        Set3
61440.3774    9533.5131     918.8109      -0.8526       0.4608        0.2465        298.39        75.73         6.1779        0.2043         306           2491         0.0042        0.4929        0.3437        0.2016        Set3
61440.3741    9534.2888     919.9148      0.8820        -0.4666       0.0660        117.88        86.22         6.3538        0.6774         101           2496         0.0048        0.2020        0.6178        0.2160        Set3
61440.5529    9533.4697     919.3589      -0.8342       0.5499        0.0417        303.39        87.61         6.3151        0.1819         196           2505         0.0037        0.2999        0.4542        0.1584        Set3
61440.9684    9531.5993     918.9141      -0.6786       0.7245        0.1204        316.87        83.08         3.8384        0.8690         714           2515         0.0235        0.5908        0.7112        0.4464        Set3
61441.1331    9531.6056     918.5183      -0.8181       0.5629        0.1180        304.53        83.22         4.2921        0.3521         225           2521         0.0058        0.3955        0.2697        0.1584        Set3
61441.1436    9531.6774     918.0321      -0.7950       0.6028        0.0674        307.17        86.13         6.3751        0.3900         232           2522         0.0032        0.2375        0.5738        0.1728        Set3
61441.3543    9530.8924     916.3998      0.9028        -0.3892       0.1832        113.32        79.45         5.8741        0.9364         950           2526         0.0109        0.9138        0.4450        0.4896        Set3
61441.2258    9531.9671     919.3884      0.9350        -0.3497       0.0587        110.51        86.63         4.7960        0.5028         245           2529         0.0088        0.5800        0.2439        0.2448        Set3
61443.1906    9530.3828     917.6694      0.8991        -0.4368       0.0298        115.91        88.29         6.1567        0.9158         12172         2580         0.0278        1.9691        2.9842        2.9088        Set3
61443.1092    9530.0614     915.9460      0.7079        -0.5923       0.3846        129.92        67.38         5.5480        0.9521         348           2586         0.0102        0.3359        0.6518        0.3024        Set3
61443.6801    9530.0723     916.0335      0.8205        -0.3847       0.4228        115.12        64.99         5.0322        0.1283         499           2610         0.0053        0.3832        0.2767        0.1728        Set3
61444.0792    9529.6982     914.9977      0.6440        -0.7242       0.2467        138.36        75.72         4.9770        0.5699         1734          2621         0.0225        0.9796        1.0061        0.8352        Set3
61444.1799    9529.9306     917.2405      0.6595        -0.7325       0.1688        138.00        80.28         4.8076        0.2256         1330          2624         0.0134        0.5153        0.7111        0.3888        Set3
61444.3004    9530.6512     918.6562      0.7853        -0.4656       0.4080        120.66        65.92         4.4272        0.7484         229           2640         0.0131        0.3715        0.4225        0.2160        Set3
61444.3968    9529.9764     916.5186      -0.7403       0.6526        0.1615        311.40        80.71         4.3177        0.7426         194           2642         0.0112        0.3378        0.4049        0.2016        Set3
61444.9163    9530.2784     916.6410      -0.7260       0.6463        0.2351        311.68        76.40         4.0057        0.4179         1239          2671         0.0290        0.9416        0.7409        0.7920        Set3
61444.7919    9530.1310     917.3759      0.8732        -0.4775       0.0978        118.67        84.39         4.6167        0.5776         599           2672         0.0145        0.6110        0.3737        0.2736        Set3
61445.1568    9529.5422     914.3694      0.5590        -0.6434       0.5230        139.02        58.46         5.9067        0.3275         3986          2682         0.0103        1.0544        0.5067        0.7056        Set3
61444.8679    9529.9466     915.6478      0.9380        -0.2960       0.1803        107.52        79.61         5.5906        0.5531         320           2684         0.0069        0.5279        0.3569        0.2592        Set3
61445.1290    9530.7839     918.3935      0.7729        -0.6119       0.1677        128.37        80.35         4.7191        0.8878         1812          2694         0.0217        0.7643        0.9209        0.6480        Set3
61445.3545    9530.7450     916.5714      -0.4266       0.7458        0.5117        330.23        59.23         4.9782        0.8920         319           2709         0.0080        0.3602        0.3273        0.2016        Set3
61445.5550    9529.9709     915.1543      -0.8449       0.5244        0.1058        301.82        83.93         5.1383        0.8668         1175          2716         0.0112        0.4130        0.6466        0.3600        Set3
61446.6692    9530.9715     917.4598      -0.4756       0.6431        0.6002        323.51        53.11         6.2382        0.2790         13835         2728         0.0253        2.3329        1.6540        3.8880        Set3
61445.8098    9531.0366     916.0828      -0.5539       0.7541        0.3527        323.70        69.34         3.5812        0.6349         815           2729         0.0184        0.5066        0.4586        0.2736        Set3
61447.9980    9531.5933     917.7498      -0.4937       0.6604        0.5658        323.22        55.54         6.4936        0.9610         990           2795         0.0068        0.2948        0.7059        0.3168        Set3
61448.5761    9531.7146     917.9444      -0.4095       0.6974        0.5882        329.58        53.97         4.9673        0.6022         239           2808         0.0068        0.3023        0.3256        0.1584        Set3
61449.2399    9532.4674     916.8121      -0.4151       0.7042        0.5760        329.49        54.83         6.9047        1.3201         396           2820         0.0061        0.1643        0.7196        0.2304        Set3
61449.8341    9531.9947     915.3313      -0.4921       0.8295        0.2642        329.32        74.68         5.1349        0.2316         165           2827         0.0079        0.5194        0.3135        0.2016        Set3
61450.2576    9529.9703     913.9718      -0.5452       0.8377        0.0306        326.94        88.25         4.1434        1.9693         638           2832         0.0213        0.8616        0.4382        0.3888        Set3
61451.1881    9530.3715     913.9540      -0.5530       0.7687        0.3213        324.27        71.26         5.2833        0.2715         364           2851         0.0062        0.4776        0.3016        0.1728        Set3
61451.2037    9531.7265     914.9492      -0.5089       0.6349        0.5813        321.28        54.46         5.3894        0.3666         468           2853         0.0079        0.3581        0.4087        0.2016        Set3
61451.4540    9531.9287     915.0424      -0.9099       0.3930        0.1331        293.36        82.35         4.8171        0.4871         211           2857         0.0116        0.4628        0.4814        0.2304        Set3
61452.9451    9533.0303     915.3958      -0.4196       0.7446        0.5191        330.60        58.73         3.8093        0.1219         300           2905         0.0112        0.3689        0.2989        0.1584        Set3
61452.8637    9533.5556     917.0708      -0.5302       0.8162        0.2296        326.99        76.73         5.5203        0.6782         302           2906         0.0091        0.3017        0.6380        0.2592        Set3
61452.9998    9531.8571     914.0512      0.7260        -0.4910       0.4816        124.07        61.21         4.5537        0.7200         217           2908         0.0098        0.3311        0.3288        0.1584        Set3
61453.2816    9532.2941     914.6571      -0.6672       0.5477        0.5049        309.38        59.68         4.4376        0.6880         1836          2911         0.0157        1.0213        0.3811        0.4752        Set3
61453.5870    9533.4286     915.4017      -0.4988       0.7410        0.4495        326.05        63.29         7.0571        0.6069         1009          2928         0.0062        0.8975        0.2510        0.3456        Set3
61454.3006    9532.3722     914.2401      0.7013        -0.5156       0.4922        126.32        60.51         4.4829        0.7174         430           2959         0.0107        0.4424        0.2533        0.1584        Set3
61454.5971    9532.2157     913.5604      0.6013        -0.6491       0.4659        137.19        62.23         4.9864        0.1405         1703          2963         0.0126        0.7700        0.6850        0.6192        Set3
61454.6366    9531.9084     913.1662      0.7142        -0.6128       0.3382        130.63        70.23         4.6548        0.2394         662           2966         0.0081        0.4609        0.3354        0.1728        Set3
61454.7001    9532.8326     914.5219      -0.7048       0.5599        0.4356        308.46        64.18         5.2964        0.3653         1479          2975         0.0090        0.7902        0.4534        0.3456        Set3
61454.9982    9533.7536     915.2654      -0.5106       0.7726        0.3773        326.54        67.83         4.6413        0.0607         955           2977         0.0139        0.7416        0.6526        0.4464        Set3
61455.3474    9532.6161     913.5036      0.7889        -0.6124       0.0511        127.82        87.07         4.2845        0.4749         427           3014         0.0097        0.4573        0.2996        0.1728        Set3
61456.1754    9533.7758     914.2492      0.7079        -0.7050       0.0431        134.88        87.53         3.5436        0.3289         11791         3030         0.0594        1.7554        1.3719        2.1456        Set3
61455.7980    9532.6836     913.1104      0.7102        -0.5867       0.3891        129.56        67.10         4.8309        0.5474         929           3034         0.0133        0.6592        0.4086        0.3312        Set3
61455.8120    9535.2920     916.4219      -0.9629       0.2693        0.0190        285.62        88.91         3.6075        1.0079         623           3048         0.0242        0.5246        0.5161        0.2880        Set3
61456.7247    9533.5226     913.1639      -0.6078       0.7557        0.2440        321.19        75.87         5.4675        1.5495         1582          3076         0.0146        1.1474        0.3457        0.4032        Set3
61457.1548    9534.5947     914.3830      -0.6070       0.5905        0.5318        314.21        57.87         5.9558        0.1525         3835          3115         0.0068        0.6972        0.4176        0.3888        Set3
61457.2085    9535.6543     915.3316      -0.9006       0.3899        0.1922        293.41        78.92         4.6639        0.7791         270           3139         0.0120        0.2106        0.5660        0.2016        Set3
61457.6151    9534.6493     913.7256      0.5851        -0.8094       0.0498        144.14        87.14         4.9753        0.5359         2307          3145         0.0163        0.7542        0.8232        0.4896        Set3
61457.4248    9535.1871     914.4472      0.8699        -0.4491       0.2038        117.31        78.24         3.4032        0.2872         570           3156         0.0211        0.7218        0.3687        0.3024        Set3
61457.6510    9533.9298     912.7917      0.8118        -0.3338       0.4791        112.35        61.37         4.9134        0.7862         631           3162         0.0094        0.6233        0.2379        0.2016        Set3
61457.8470    9537.2508     915.9682      0.8237        -0.3068       0.4769        110.43        61.52         4.2498        0.4275         1311          3184         0.0188        1.0279        0.5278        0.4896        Set3
61457.9269    9537.2246     916.7373      0.8551        -0.3978       0.3324        114.94        70.58         5.0435        0.7485         830           3186         0.0122        0.4972        0.5496        0.3024        Set3
61458.1530    9537.6090     916.5100      0.7832        -0.4078       0.4694        117.51        62.01         4.6459        1.5338         453           3197         0.0156        0.2232        0.6228        0.2736        Set3
61458.3566    9534.8418     912.8685      0.6104        -0.6752       0.4141        137.88        65.54         3.9825        0.6847         422           3210         0.0185        0.4595        0.4032        0.1872        Set3
61458.4702    9534.9122     913.6525      0.7514        -0.5832       0.3089        127.82        72.01         4.0102        0.2206         3664          3211         0.0177        0.5050        0.7060        0.4752        Set3
61458.5077    9536.0577     914.6888      -0.9118       0.3688        0.1806        292.03        79.60         4.5434        0.4921         964           3222         0.0094        0.4268        0.3322        0.2016        Set3
61458.4635    9537.7667     916.8341      0.7874        -0.5681       0.2392        125.81        76.16         4.5646        1.2820         328           3225         0.0112        0.2961        0.4588        0.1872        Set3
61458.6370    9537.7455     915.8018      0.6769        -0.5615       0.4760        129.68        61.57         5.6249        2.2967         295           3243         0.0096        0.5657        0.2073        0.1728        Set3
61458.7574    9536.1052     914.3117      0.7178        -0.6629       0.2130        132.72        77.70         3.1695        0.2213         1865          3258         0.0146        0.4411        0.2937        0.1728        Set3
61458.9189    9535.6394     913.5406      0.7132        -0.5724       0.4047        128.75        66.12         4.6080        0.5306         2102          3269         0.0083        0.3695        0.3775        0.1728        Set3
61459.4806    9535.5720     912.8463      -0.6120       0.7528        0.2424        320.89        75.97         3.9695        0.2645         8180          3287         0.0285        1.1004        0.8556        1.0656        Set3
61459.0611    9538.1091     916.9574      0.5623        -0.6562       0.5031        139.41        59.79         4.4668        0.4270         333           3295         0.0122        0.4824        0.2502        0.1728        Set3
61459.4024    9536.1513     913.7105      0.7601        -0.6331       0.1462        129.79        81.60         3.7295        0.5671         1936          3316         0.0153        0.4536        0.3525        0.1728        Set3
61459.5892    9536.0216     913.3568      0.7885        -0.3705       0.4909        115.17        60.60         3.3077        0.2850         459           3337         0.0104        0.5599        0.1742        0.1872        Set3
61459.7817    9538.0409     915.5110      0.6041        -0.5793       0.5472        133.80        56.82         4.4816        0.0566         1182          3342         0.0123        0.6150        0.6370        0.4896        Set3
61460.4619    9536.8111     913.8435      -0.4769       0.7322        0.4863        326.92        60.90         6.5218        0.4347         3284          3358         0.0088        1.1965        0.4416        0.6624        Set3
61460.0497    9536.0763     912.5817      -0.5192       0.7792        0.3512        326.32        69.44         6.0537        0.5054         1372          3365         0.0068        0.5752        0.4897        0.3024        Set3
61460.1684    9536.5766     913.4761      -0.0727       0.1184        0.9903        328.47        7.99          3.0343        6.7855         842           3373         0.0296        0.5891        0.2018        0.2160        Set3
61460.7660    9536.4631     912.7447      -0.5724       0.7704        0.2806        323.39        73.70         4.3232        0.1244         6255          3401         0.0153        0.7910        0.7832        0.6336        Set3
61460.8540    9537.2318     913.2084      0.8767        -0.4770       0.0628        118.55        86.40         3.5807        1.0362         1492          3407         0.0301        0.8191        0.5313        0.4320        Set3
61460.6844    9537.7546     913.9090      -0.9264       0.3762        0.0159        292.10        89.09         4.2685        0.3728         1655          3408         0.0151        0.5421        0.5532        0.3456        Set3
61460.9213    9538.5519     916.2930      0.6238        -0.6440       0.4427        135.91        63.72         3.9929        0.7605         405           3427         0.0148        0.4322        0.3363        0.1728        Set3
61461.2551    9538.0947     914.5871      -0.5662       0.4629        0.6820        309.27        47.00         4.6488        0.3626         4127          3436         0.0168        0.7902        0.4387        0.4752        Set3
61461.0428    9538.7601     916.0847      0.7850        -0.5802       0.2169        126.47        77.48         4.3490        1.3632         713           3441         0.0185        0.6367        0.3183        0.2304        Set3
61461.4180    9538.1946     913.9374      -0.4414       0.7314        0.5198        328.89        58.68         5.5683        1.0107         629           3456         0.0094        0.6008        0.2530        0.2016        Set3
61461.2774    9538.9255     915.6829      0.5770        -0.5549       0.5992        133.88        53.18         4.8169        0.2210         1609          3457         0.0126        0.7448        0.4358        0.4464        Set3
61461.3831    9539.3332     916.1319      0.6567        -0.4514       0.6042        124.51        52.83         4.8210        0.5876         218           3477         0.0086        0.2979        0.3530        0.1584        Set3
61461.8040    9537.8381     913.3107      -0.8940       0.4010        0.1999        294.16        78.47         4.7806        0.4980         1583          3499         0.0085        0.5515        0.2592        0.1728        Set3
61461.7904    9538.4368     913.9482      -0.7345       0.6380        0.2311        310.98        76.64         3.8386        0.8177         881           3501         0.0179        0.2842        0.5845        0.2016        Set3
61461.8570    9538.4382     914.5541      -0.4463       0.5643        0.6946        321.66        46.01         5.3866        0.3753         1447          3503         0.0061        0.2454        0.3538        0.1584        Set3
61462.4881    9539.5400     915.3205      0.6641        -0.6366       0.3921        133.79        66.91         4.4688        0.4660         18252         3520         0.0415        2.1660        1.1050        2.0880        Set3
61462.3451    9538.2736     912.6237      0.7886        -0.5471       0.2808        124.75        73.69         4.1449        0.3190         8717          3524         0.0316        1.2316        0.9317        1.1520        Set3
61462.0764    9538.3265     913.2196      0.7808        -0.5216       0.3438        123.74        69.89         3.4952        0.2467         1669          3528         0.0174        0.6015        0.4075        0.3168        Set3
61462.1745    9539.5120     916.0815      0.5960        -0.6195       0.5108        136.11        59.28         4.1887        0.1441         873           3532         0.0113        0.4074        0.5101        0.2880        Set3
61462.6155    9538.9312     913.5046      0.6676        -0.6573       0.3498        134.55        69.52         3.6154        0.2883         8937          3550         0.0280        0.8234        0.8066        0.6480        Set3
61462.4738    9538.6682     914.5462      -0.3731       0.6019        0.7060        328.20        45.09         3.9951        0.4841         1600          3557         0.0150        0.4115        0.3997        0.2304        Set3
61462.6186    9539.7451     916.0197      0.8296        -0.4977       0.2531        120.96        75.34         4.5989        0.2052         340           3590         0.0065        0.3309        0.3838        0.1584        Set3
61462.8337    9539.3983     913.4023      -0.5106       0.6246        0.5909        320.74        53.78         4.6777        1.3996         1778          3599         0.0127        0.2634        0.6456        0.2304        Set3
61462.7459    9539.7668     914.7088      -0.9852       0.1689        0.0280        279.73        88.40         4.2451        2.7535         1570          3601         0.0162        0.5703        0.3158        0.1728        Set3
61463.1479    9539.0368     912.2426      0.4545        -0.8512       0.2626        151.90        74.78         3.3793        0.8190         1793          3619         0.0233        0.3849        0.6153        0.3312        Set3
61463.2190    9539.8166     912.7706      0.8338        -0.5521       0.0076        123.51        89.56         2.6627        0.9042         4936          3623         0.0686        1.3050        0.7696        0.8928        Set3
61463.1215    9539.4573     913.5142      -0.6616       0.6072        0.4399        312.55        63.90         5.0097        0.6158         3676          3627         0.0119        0.4463        0.7351        0.5040        Set3
61463.2770    9540.0775     914.5860      0.5210        -0.6743       0.5234        142.31        58.44         4.9953        0.3893         419           3631         0.0075        0.4146        0.2106        0.1728        Set3
61463.6407    9539.8392     913.3414      -0.4461       0.7371        0.5077        328.82        59.49         5.7414        0.1909         1038          3652         0.0072        0.5200        0.5802        0.3600        Set3
61463.8624    9540.6043     915.2424      0.6224        -0.7547       0.2077        140.49        78.01         4.7041        0.1372         6071          3655         0.0224        1.3793        1.2386        1.3680        Set3
61464.7642    9540.3450     913.5320      -0.4589       0.7197        0.5210        327.47        58.60         6.2655        0.1008         16924         3664         0.0186        2.3585        1.6250        3.0672        Set3
61464.0216    9540.5527     914.6289      0.6019        -0.7942       0.0832        142.85        85.23         3.3939        0.3483         555           3675         0.0165        0.4499        0.3355        0.1728        Set3
61464.7665    9541.0553     914.8002      0.7369        -0.6742       0.0495        132.46        87.16         4.2836        0.5568         1127          3701         0.0114        0.5061        0.3942        0.2160        Set3
61465.0092    9540.7589     913.1488      -0.4206       0.7160        0.5572        329.57        56.14         6.7156        0.8361         868           3702         0.0059        0.5785        0.7970        0.3888        Set3
61465.0094    9541.5076     914.8857      0.8201        -0.4278       0.3801        117.55        67.66         3.9759        0.1060         4539          3711         0.0280        0.8659        0.9894        1.0224        Set3
61465.2016    9541.6946     915.4458      0.6220        -0.7104       0.3293        138.79        70.77         4.4313        0.5016         839           3724         0.0141        0.5009        0.5368        0.3168        Set3
61465.6739    9542.0758     914.1698      -0.3741       0.6808        0.6298        331.21        50.96         2.7996        0.6488         2286          3749         0.0451        0.6017        0.7597        0.5040        Set3
61465.6030    9541.3139     912.7980      -0.4151       0.7946        0.4430        332.42        63.70         5.7688        0.6286         656           3751         0.0105        0.5707        0.5953        0.3168        Set3
61465.6924    9542.3176     913.4501      0.7560        -0.5438       0.3643        125.73        68.64         3.8058        0.3221         2549          3766         0.0232        0.6548        0.7851        0.4896        Set3
61465.7502    9542.5683     915.0312      -0.8223       0.5691        0.0034        304.69        89.80         3.6882        0.6671         1674          3769         0.0263        0.6631        0.7784        0.5184        Set3
61465.9367    9542.3740     912.8707      0.6140        -0.6115       0.4990        134.88        60.07         3.7756        0.8630         4196          3774         0.0302        0.7704        0.9182        0.6624        Set3
61466.0881    9542.5082     914.3622      0.7025        -0.5612       0.4377        128.62        64.04         3.4850        0.1008         3964          3777         0.0318        0.8169        0.9115        0.7488        Set3
61465.8982    9541.1348     912.0038      0.6292        -0.2642       0.7309        112.77        43.04         4.3889        0.9772         430           3782         0.0105        0.3575        0.2536        0.2160        Set3
61466.0833    9542.0777     912.4785      0.7027        -0.4174       0.5762        120.71        54.81         4.3200        0.4488         833           3792         0.0107        0.4729        0.3043        0.2160        Set3
61466.2449    9542.6316     913.5749      -0.5015       0.8375        0.2170        329.08        77.47         5.0806        2.7198         428           3804         0.0101        0.1179        0.8114        0.1728        Set3
61466.9867    9543.3138     913.9506      -0.4922       0.7373        0.4628        326.27        62.43         4.2666        0.8083         981           3830         0.0266        0.8313        0.7433        0.4752        Set3
61466.8698    9543.3786     914.8849      0.8032        -0.4747       0.3599        120.58        68.91         5.0128        0.6467         1237          3837         0.0162        1.2459        0.4417        0.6480        Set3
61467.5266    9542.2450     911.8060      -0.6202       0.7802        0.0819        321.52        85.30         5.7916        1.1777         2625          3843         0.0184        1.6451        0.5944        0.7344        Set3
61466.9988    9543.3850     914.2277      0.6356        -0.4822       0.6028        127.19        52.93         4.8159        0.7295         234           3857         0.0102        0.3894        0.2875        0.1584        Set3
61467.1053    9544.7967     913.2975      0.7943        -0.5089       0.3318        122.65        70.62         3.9888        0.0844         1756          3860         0.0165        0.7749        0.6504        0.5184        Set3
61467.6926    9544.3016     912.5337      0.8343        -0.4057       0.3733        115.93        68.08         2.9052        0.4233         2090          3881         0.0446        1.2483        0.8178        0.9360        Set3
61468.1506    9544.8633     912.6781      0.6268        -0.5396       0.5621        130.72        55.80         3.8437        0.1062         1650          3894         0.0235        0.9731        0.6629        0.7200        Set3
61467.9052    9544.9002     913.5787      0.8718        -0.4384       0.2187        116.70        77.37         3.7305        1.2116         1528          3901         0.0337        0.4169        0.9196        0.4896        Set3
61467.8921    9542.9986     911.8428      0.6875        -0.1617       0.7080        103.24        44.93         5.1944        0.1530         233           3903         0.0116        0.6365        0.3320        0.3888        Set3
61468.4526    9544.8024     912.2465      0.9242        -0.1255       0.3608        97.73         68.85         3.5166        0.3062         265           3945         0.0175        0.4928        0.2916        0.2160        Set3
61468.6359    9545.1449     913.6331      -0.7902       0.4641        0.4002        300.43        66.41         3.2828        1.0159         4507          3946         0.0561        0.8800        1.2366        1.1808        Set3
61469.2744    9546.1448     913.5533      -0.7386       0.6142        0.2779        309.75        73.87         4.8366        0.1175         12482         3947         0.0288        2.0727        1.5106        2.2464        Set3
61468.7834    9544.6637     911.6701      0.6101        -0.2202       0.7611        109.85        40.44         5.3964        0.0803         547           3953         0.0083        0.5826        0.3507        0.4176        Set3
61468.5751    9546.1609     915.1617      0.6544        -0.4269       0.6241        123.12        51.38         5.8118        0.5693         95            3961         0.0070        0.5939        0.2387        0.2016        Set3
61469.0976    9547.0882     915.1981      0.6875        -0.5239       0.5028        127.31        59.81         5.2892        0.7169         1791          3974         0.0201        1.3764        0.6409        0.8352        Set3
61468.9512    9545.2400     912.1535      0.7242        -0.5212       0.4516        125.74        63.16         4.8202        0.5189         852           3986         0.0091        0.7118        0.2374        0.2304        Set3
61469.1869    9545.2619     911.6808      0.6793        -0.5483       0.4878        128.91        60.80         3.9388        1.7262         918           4005         0.0141        0.5579        0.1701        0.2016        Set3
